HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.before1,Input.before2,Input.before3,Input.before4,Answer.command,Answer.doNotRedirect,Approve,Reject
307FVKVSYRPKREG1HYF5ZLKJWI8471,3DQQATL6OSO16P6GUHOJBQ3L5KG4I6,Identification of robot commands,Give a single command to a robot that would describe a task,"image, tag, picture, different, robot, language, command, research, robotics",$0.50,Thu Dec 21 06:28:04 PST 2017,20,BatchId:3058688;OriginalHitTemplateId:920937336;,1800,259200,Thu Dec 28 06:28:04 PST 2017,,,3SNVL38CI52E3HYUJ9FYB8XEIW5CK8,A1DABMXVWWL0TR,Approved,Thu Dec 21 06:29:25 PST 2017,Thu Dec 21 06:39:32 PST 2017,Sun Dec 24 06:39:32 PST 2017,Thu Dec 21 07:32:22 PST 2017,,,607,100% (1/1),100% (1/1),100% (1/1),http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenCorrectArrow.png,http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenWrongArrow.png,http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenCorrectArrow2.png,http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenWrongArrow2.png,Enter the green room.,,,
307FVKVSYRPKREG1HYF5ZLKJWI8471,3DQQATL6OSO16P6GUHOJBQ3L5KG4I6,Identification of robot commands,Give a single command to a robot that would describe a task,"image, tag, picture, different, robot, language, command, research, robotics",$0.50,Thu Dec 21 06:28:04 PST 2017,20,BatchId:3058688;OriginalHitTemplateId:920937336;,1800,259200,Thu Dec 28 06:28:04 PST 2017,,,3T111IHZ5F0YSN4MX9E4AUIK73W9RH,A110KENBXU7SUJ,Approved,Thu Dec 21 06:28:13 PST 2017,Thu Dec 21 06:29:56 PST 2017,Sun Dec 24 06:29:56 PST 2017,Thu Dec 21 07:32:22 PST 2017,,,103,100% (107/107),100% (9/9),100% (5/5),http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenCorrectArrow.png,http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenWrongArrow.png,http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenCorrectArrow2.png,http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenWrongArrow2.png,travel through the green room to the blue room,,,
307FVKVSYRPKREG1HYF5ZLKJWI8471,3DQQATL6OSO16P6GUHOJBQ3L5KG4I6,Identification of robot commands,Give a single command to a robot that would describe a task,"image, tag, picture, different, robot, language, command, research, robotics",$0.50,Thu Dec 21 06:28:04 PST 2017,20,BatchId:3058688;OriginalHitTemplateId:920937336;,1800,259200,Thu Dec 28 06:28:04 PST 2017,,,3VELCLL3GLTJ0SWI21ZHEZMI63XF1J,A3F90N8YVKJ4I7,Approved,Thu Dec 21 06:28:31 PST 2017,Thu Dec 21 06:30:02 PST 2017,Sun Dec 24 06:30:02 PST 2017,Thu Dec 21 07:32:23 PST 2017,,,91,100% (24/24),100% (1/1),100% (1/1),http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenCorrectArrow.png,http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenWrongArrow.png,http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenCorrectArrow2.png,http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenWrongArrow2.png,Travel through the green room.,,,
307FVKVSYRPKREG1HYF5ZLKJWI8471,3DQQATL6OSO16P6GUHOJBQ3L5KG4I6,Identification of robot commands,Give a single command to a robot that would describe a task,"image, tag, picture, different, robot, language, command, research, robotics",$0.50,Thu Dec 21 06:28:04 PST 2017,20,BatchId:3058688;OriginalHitTemplateId:920937336;,1800,259200,Thu Dec 28 06:28:04 PST 2017,,,3W8CV64QJ39L3TQJ142AWQGEKUYH9S,A3A8P4UR9A0DWQ,Approved,Thu Dec 21 06:33:01 PST 2017,Thu Dec 21 06:40:57 PST 2017,Sun Dec 24 06:40:57 PST 2017,Thu Dec 21 07:32:23 PST 2017,,,476,100% (1/1),100% (1/1),100% (1/1),http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenCorrectArrow.png,http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenWrongArrow.png,http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenCorrectArrow2.png,http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenWrongArrow2.png,Go through the green box to get to the blue area.,,,
307FVKVSYRPKREG1HYF5ZLKJWI8471,3DQQATL6OSO16P6GUHOJBQ3L5KG4I6,Identification of robot commands,Give a single command to a robot that would describe a task,"image, tag, picture, different, robot, language, command, research, robotics",$0.50,Thu Dec 21 06:28:04 PST 2017,20,BatchId:3058688;OriginalHitTemplateId:920937336;,1800,259200,Thu Dec 28 06:28:04 PST 2017,,,3WR9XG3T64LNDYEV70K7O5G4KZO47H,A2NJ7N8INZOB00,Approved,Thu Dec 21 06:28:19 PST 2017,Thu Dec 21 06:29:28 PST 2017,Sun Dec 24 06:29:28 PST 2017,Thu Dec 21 07:32:23 PST 2017,,,69,100% (46/46),100% (1/1),100% (1/1),http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenCorrectArrow.png,http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenWrongArrow.png,http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenCorrectArrow2.png,http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenWrongArrow2.png,Go through the green room in to the blue room.,,,
307FVKVSYRPKREG1HYF5ZLKJWI8471,3DQQATL6OSO16P6GUHOJBQ3L5KG4I6,Identification of robot commands,Give a single command to a robot that would describe a task,"image, tag, picture, different, robot, language, command, research, robotics",$0.50,Thu Dec 21 06:28:04 PST 2017,20,BatchId:3058688;OriginalHitTemplateId:920937336;,1800,259200,Thu Dec 28 06:28:04 PST 2017,,,3WR9XG3T64LNDYEV70K7O5G4KZO74K,A1DJNUJZN8FE7N,Approved,Thu Dec 21 06:28:23 PST 2017,Thu Dec 21 06:31:57 PST 2017,Sun Dec 24 06:31:57 PST 2017,Thu Dec 21 07:32:23 PST 2017,,,214,100% (3/3),100% (2/2),100% (2/2),http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenCorrectArrow.png,http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenWrongArrow.png,http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenCorrectArrow2.png,http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenWrongArrow2.png,Enter blue room through green room.,,,
307FVKVSYRPKREG1HYF5ZLKJWI8471,3DQQATL6OSO16P6GUHOJBQ3L5KG4I6,Identification of robot commands,Give a single command to a robot that would describe a task,"image, tag, picture, different, robot, language, command, research, robotics",$0.50,Thu Dec 21 06:28:04 PST 2017,20,BatchId:3058688;OriginalHitTemplateId:920937336;,1800,259200,Thu Dec 28 06:28:04 PST 2017,,,3XM0HYN6NL9UB6FOSSQ1XDJGXJTPEM,A3HNEYFOIJWPH1,Approved,Thu Dec 21 07:03:10 PST 2017,Thu Dec 21 07:24:46 PST 2017,Sun Dec 24 07:24:46 PST 2017,Thu Dec 21 07:32:23 PST 2017,,,1296,100% (116/116),100% (4/4),100% (4/4),http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenCorrectArrow.png,http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenWrongArrow.png,http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenCorrectArrow2.png,http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenWrongArrow2.png,Robot goes through green and ends up in blue.,,,
307FVKVSYRPKREG1HYF5ZLKJWI8471,3DQQATL6OSO16P6GUHOJBQ3L5KG4I6,Identification of robot commands,Give a single command to a robot that would describe a task,"image, tag, picture, different, robot, language, command, research, robotics",$0.50,Thu Dec 21 06:28:04 PST 2017,20,BatchId:3058688;OriginalHitTemplateId:920937336;,1800,259200,Thu Dec 28 06:28:04 PST 2017,,,3YDGXNSEO04RDCJEH5CD25CZVJU484,A149ROBL26JWPJ,Approved,Thu Dec 21 06:28:23 PST 2017,Thu Dec 21 06:45:05 PST 2017,Sun Dec 24 06:45:05 PST 2017,Thu Dec 21 07:32:23 PST 2017,,,1002,100% (60/60),100% (7/7),100% (7/7),http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenCorrectArrow.png,http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenWrongArrow.png,http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenCorrectArrow2.png,http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenWrongArrow2.png,"Move into the blue room, but only via the green room.",,,
307FVKVSYRPKREG1HYF5ZLKJWI8471,3DQQATL6OSO16P6GUHOJBQ3L5KG4I6,Identification of robot commands,Give a single command to a robot that would describe a task,"image, tag, picture, different, robot, language, command, research, robotics",$0.50,Thu Dec 21 06:28:04 PST 2017,20,BatchId:3058688;OriginalHitTemplateId:920937336;,1800,259200,Thu Dec 28 06:28:04 PST 2017,,,3Z4AIRP3C7N00EN32V53K6MPA8SX1R,A2IMMQ5AS3ZK78,Approved,Thu Dec 21 06:28:36 PST 2017,Thu Dec 21 06:30:01 PST 2017,Sun Dec 24 06:30:01 PST 2017,Thu Dec 21 07:32:23 PST 2017,,,85,100% (1/1),100% (1/1),100% (1/1),http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenCorrectArrow.png,http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenWrongArrow.png,http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenCorrectArrow2.png,http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenWrongArrow2.png,Go through the green room.,,,
307FVKVSYRPKREG1HYF5ZLKJWI8471,3DQQATL6OSO16P6GUHOJBQ3L5KG4I6,Identification of robot commands,Give a single command to a robot that would describe a task,"image, tag, picture, different, robot, language, command, research, robotics",$0.50,Thu Dec 21 06:28:04 PST 2017,20,BatchId:3058688;OriginalHitTemplateId:920937336;,1800,259200,Thu Dec 28 06:28:04 PST 2017,,,3ZQIG0FLQFQ1XQYBZ4T6PBFYQATWVM,A1L1SQ488YCCFJ,Approved,Thu Dec 21 06:28:25 PST 2017,Thu Dec 21 06:29:49 PST 2017,Sun Dec 24 06:29:49 PST 2017,Thu Dec 21 07:32:23 PST 2017,,,84,100% (1/1),100% (1/1),100% (1/1),http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenCorrectArrow.png,http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenWrongArrow.png,http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenCorrectArrow2.png,http://cs.brown.edu/people/ngopalan/groundingImages/gltl_data_collection/alwaysGreen/greenWrongArrow2.png,go through the green room,,,
